"","sample_name","class","x","y","confidence"
"366","15-12184-1_[42067,12579].im3","unlabelled",223,56,"89.96 %"
"367","15-12184-1_[42067,12579].im3","unlabelled",391,56,"87.78 %"
"368","15-12184-1_[42067,12579].im3","unlabelled",506,57,"96.38 %"
"369","15-12184-1_[42067,12579].im3","unlabelled",690,55,"93.93 %"
"370","15-12184-1_[42067,12579].im3","unlabelled",857,55,"79.76 %"
"371","15-12184-1_[42067,12579].im3","unlabelled",947,55,"44.26 %"
"372","15-12184-1_[42067,12579].im3","unlabelled",1218,55,"85.36 %"
"373","15-12184-1_[42067,12579].im3","CD8 NFAT-",12,57,"65.34 %"
"374","15-12184-1_[42067,12579].im3","unlabelled",482,55,"97.42 %"
"375","15-12184-1_[42067,12579].im3","unlabelled",578,56,"99.23 %"
"376","15-12184-1_[42067,12579].im3","unlabelled",643,56,"62.98 %"
"377","15-12184-1_[42067,12579].im3","unlabelled",769,57,"95.46 %"
"378","15-12184-1_[42067,12579].im3","unlabelled",840,57,"98.28 %"
"379","15-12184-1_[42067,12579].im3","NFATc Only",960,50,"60.21 %"
"380","15-12184-1_[42067,12579].im3","unlabelled",157,58,"85.87 %"
"381","15-12184-1_[42067,12579].im3","unlabelled",494,57,"97.99 %"
"382","15-12184-1_[42067,12579].im3","unlabelled",667,57,"97.56 %"
"383","15-12184-1_[42067,12579].im3","unlabelled",28,58,"88.25 %"
"384","15-12184-1_[42067,12579].im3","unlabelled",129,59,"62.96 %"
"385","15-12184-1_[42067,12579].im3","unlabelled",174,59,"97.95 %"
"386","15-12184-1_[42067,12579].im3","unlabelled",454,60,"93.54 %"
"387","15-12184-1_[42067,12579].im3","unlabelled",467,59,"99.55 %"
"388","15-12184-1_[42067,12579].im3","unlabelled",518,57,"96.18 %"
"389","15-12184-1_[42067,12579].im3","unlabelled",1097,58,"79.18 %"
"390","15-12184-1_[42067,12579].im3","unlabelled",1283,59,"98.50 %"
"391","15-12184-1_[42067,12579].im3","unlabelled",234,59,"92.11 %"
"392","15-12184-1_[42067,12579].im3","unlabelled",252,61,"98.79 %"
"393","15-12184-1_[42067,12579].im3","unlabelled",376,58,"96.19 %"
"394","15-12184-1_[42067,12579].im3","unlabelled",712,59,"96.93 %"
"395","15-12184-1_[42067,12579].im3","unlabelled",1312,58,"76.11 %"
"396","15-12184-1_[42067,12579].im3","CD8 NFAT-",55,60,"53.85 %"
"397","15-12184-1_[42067,12579].im3","unlabelled",358,61,"94.42 %"
"398","15-12184-1_[42067,12579].im3","unlabelled",435,61,"98.36 %"
"399","15-12184-1_[42067,12579].im3","unlabelled",614,60,"98.31 %"
"400","15-12184-1_[42067,12579].im3","unlabelled",660,61,"96.84 %"
"401","15-12184-1_[42067,12579].im3","unlabelled",723,60,"98.49 %"
"402","15-12184-1_[42067,12579].im3","unlabelled",737,61,"99.09 %"
"403","15-12184-1_[42067,12579].im3","unlabelled",819,59,"97.28 %"
"404","15-12184-1_[42067,12579].im3","unlabelled",1135,60,"98.71 %"
"405","15-12184-1_[42067,12579].im3","unlabelled",9,62,"57.67 %"
"406","15-12184-1_[42067,12579].im3","unlabelled",86,61,"73.44 %"
"407","15-12184-1_[42067,12579].im3","unlabelled",139,61,"97.02 %"
"408","15-12184-1_[42067,12579].im3","unlabelled",310,62,"93.42 %"
"409","15-12184-1_[42067,12579].im3","unlabelled",335,59,"92.38 %"
"410","15-12184-1_[42067,12579].im3","unlabelled",348,61,"96.54 %"
"411","15-12184-1_[42067,12579].im3","unlabelled",399,62,"91.66 %"
"412","15-12184-1_[42067,12579].im3","unlabelled",412,60,"97.79 %"
"413","15-12184-1_[42067,12579].im3","unlabelled",556,61,"98.98 %"
"414","15-12184-1_[42067,12579].im3","unlabelled",602,63,"87.89 %"
"415","15-12184-1_[42067,12579].im3","unlabelled",870,61,"98.63 %"
"416","15-12184-1_[42067,12579].im3","unlabelled",996,60,"99.62 %"
"417","15-12184-1_[42067,12579].im3","unlabelled",1069,59,"90.42 %"
"418","15-12184-1_[42067,12579].im3","unlabelled",1142,61,"83.38 %"
"419","15-12184-1_[42067,12579].im3","unlabelled",1192,60,"94.64 %"
"420","15-12184-1_[42067,12579].im3","unlabelled",1199,62,"59.97 %"
"421","15-12184-1_[42067,12579].im3","unlabelled",1338,64,"91.03 %"
"422","15-12184-1_[42067,12579].im3","unlabelled",209,64,"81.29 %"
"423","15-12184-1_[42067,12579].im3","unlabelled",463,62,"99.32 %"
"424","15-12184-1_[42067,12579].im3","unlabelled",607,63,"99.02 %"
"425","15-12184-1_[42067,12579].im3","unlabelled",835,61,"72.51 %"
"426","15-12184-1_[42067,12579].im3","unlabelled",896,63,"99.58 %"
"427","15-12184-1_[42067,12579].im3","unlabelled",1080,63,"93.94 %"
"428","15-12184-1_[42067,12579].im3","unlabelled",1163,63,"96.74 %"
"429","15-12184-1_[42067,12579].im3","unlabelled",118,64,"66.62 %"
"430","15-12184-1_[42067,12579].im3","unlabelled",1118,65,"79.56 %"
"431","15-12184-1_[42067,12579].im3","unlabelled",1237,61,"64.18 %"
"432","15-12184-1_[42067,12579].im3","unlabelled",1333,63,"83.93 %"
"433","15-12184-1_[42067,12579].im3","unlabelled",486,65,"97.53 %"
"434","15-12184-1_[42067,12579].im3","unlabelled",880,65,"96.59 %"
"435","15-12184-1_[42067,12579].im3","unlabelled",987,64,"85.47 %"
"436","15-12184-1_[42067,12579].im3","unlabelled",1030,65,"88.66 %"
"437","15-12184-1_[42067,12579].im3","CD8 NFAT-",32,65,"50.20 %"
"438","15-12184-1_[42067,12579].im3","unlabelled",295,66,"98.92 %"
"439","15-12184-1_[42067,12579].im3","unlabelled",444,63,"63.38 %"
"440","15-12184-1_[42067,12579].im3","unlabelled",570,66,"91.94 %"
"441","15-12184-1_[42067,12579].im3","unlabelled",688,66,"98.24 %"
"442","15-12184-1_[42067,12579].im3","Tumour",944,66,"38.25 %"
"443","15-12184-1_[42067,12579].im3","unlabelled",478,65,"99.35 %"
"444","15-12184-1_[42067,12579].im3","unlabelled",732,67,"98.11 %"
"445","15-12184-1_[42067,12579].im3","unlabelled",861,66,"98.15 %"
"446","15-12184-1_[42067,12579].im3","unlabelled",18,67,"77.90 %"
"447","15-12184-1_[42067,12579].im3","unlabelled",87,68,"81.03 %"
"448","15-12184-1_[42067,12579].im3","unlabelled",151,69,"93.10 %"
"449","15-12184-1_[42067,12579].im3","unlabelled",521,66,"97.40 %"
"450","15-12184-1_[42067,12579].im3","unlabelled",747,67,"90.04 %"
"451","15-12184-1_[42067,12579].im3","unlabelled",1002,66,"99.61 %"
"452","15-12184-1_[42067,12579].im3","unlabelled",1055,67,"84.71 %"
"453","15-12184-1_[42067,12579].im3","unlabelled",1284,68,"91.87 %"
"454","15-12184-1_[42067,12579].im3","unlabelled",1321,67,"88.46 %"
"455","15-12184-1_[42067,12579].im3","unlabelled",73,67,"63.52 %"
"456","15-12184-1_[42067,12579].im3","unlabelled",320,68,"97.85 %"
"457","15-12184-1_[42067,12579].im3","unlabelled",375,66,"79.19 %"
"458","15-12184-1_[42067,12579].im3","unlabelled",426,66,"67.18 %"
"459","15-12184-1_[42067,12579].im3","unlabelled",701,67,"91.70 %"
"460","15-12184-1_[42067,12579].im3","unlabelled",756,68,"98.29 %"
"461","15-12184-1_[42067,12579].im3","Tumour",964,69,"30.39 %"
"462","15-12184-1_[42067,12579].im3","unlabelled",1090,68,"98.36 %"
"463","15-12184-1_[42067,12579].im3","unlabelled",1178,69,"97.22 %"
"464","15-12184-1_[42067,12579].im3","unlabelled",1251,66,"68.42 %"
"465","15-12184-1_[42067,12579].im3","CD8 NFAT-",44,71,"50.66 %"
"466","15-12184-1_[42067,12579].im3","CD8 NFAT-",104,68,"83.66 %"
"467","15-12184-1_[42067,12579].im3","unlabelled",592,69,"96.87 %"
"468","15-12184-1_[42067,12579].im3","unlabelled",853,69,"98.93 %"
"469","15-12184-1_[42067,12579].im3","unlabelled",873,69,"94.97 %"
"470","15-12184-1_[42067,12579].im3","unlabelled",977,72,"44.51 %"
"471","15-12184-1_[42067,12579].im3","unlabelled",1012,68,"99.70 %"
"472","15-12184-1_[42067,12579].im3","unlabelled",1225,69,"97.01 %"
"473","15-12184-1_[42067,12579].im3","unlabelled",169,72,"85.91 %"
"474","15-12184-1_[42067,12579].im3","unlabelled",212,71,"87.94 %"
"475","15-12184-1_[42067,12579].im3","unlabelled",230,71,"85.91 %"
"476","15-12184-1_[42067,12579].im3","unlabelled",405,71,"96.18 %"
"477","15-12184-1_[42067,12579].im3","unlabelled",509,71,"96.79 %"
"478","15-12184-1_[42067,12579].im3","unlabelled",1148,70,"98.95 %"
"479","15-12184-1_[42067,12579].im3","unlabelled",1188,71,"92.30 %"
"480","15-12184-1_[42067,12579].im3","unlabelled",141,73,"81.55 %"
"481","15-12184-1_[42067,12579].im3","unlabelled",461,71,"88.17 %"
"482","15-12184-1_[42067,12579].im3","unlabelled",500,71,"97.91 %"
"483","15-12184-1_[42067,12579].im3","unlabelled",546,71,"98.74 %"
"484","15-12184-1_[42067,12579].im3","unlabelled",673,72,"94.70 %"
"485","15-12184-1_[42067,12579].im3","unlabelled",894,71,"99.57 %"
"486","15-12184-1_[42067,12579].im3","unlabelled",1021,73,"96.08 %"
"487","15-12184-1_[42067,12579].im3","unlabelled",1300,71,"86.32 %"
"488","15-12184-1_[42067,12579].im3","unlabelled",1311,70,"77.45 %"
"489","15-12184-1_[42067,12579].im3","unlabelled",306,72,"96.69 %"
"490","15-12184-1_[42067,12579].im3","unlabelled",579,73,"96.13 %"
"491","15-12184-1_[42067,12579].im3","unlabelled",715,73,"90.12 %"
"492","15-12184-1_[42067,12579].im3","unlabelled",805,72,"94.90 %"
"493","15-12184-1_[42067,12579].im3","unlabelled",1197,73,"88.29 %"
"494","15-12184-1_[42067,12579].im3","unlabelled",18,74,"68.62 %"
"495","15-12184-1_[42067,12579].im3","unlabelled",362,75,"91.06 %"
"496","15-12184-1_[42067,12579].im3","unlabelled",529,74,"99.08 %"
"497","15-12184-1_[42067,12579].im3","unlabelled",824,74,"97.65 %"
"498","15-12184-1_[42067,12579].im3","unlabelled",1067,74,"96.67 %"
"499","15-12184-1_[42067,12579].im3","unlabelled",1099,73,"84.28 %"
"500","15-12184-1_[42067,12579].im3","unlabelled",1113,75,"98.57 %"
"501","15-12184-1_[42067,12579].im3","unlabelled",183,76,"67.26 %"
"502","15-12184-1_[42067,12579].im3","unlabelled",314,75,"97.91 %"
"503","15-12184-1_[42067,12579].im3","unlabelled",565,74,"97.99 %"
"504","15-12184-1_[42067,12579].im3","unlabelled",1154,74,"97.05 %"
"505","15-12184-1_[42067,12579].im3","unlabelled",250,76,"96.07 %"
"506","15-12184-1_[42067,12579].im3","unlabelled",329,75,"67.65 %"
"507","15-12184-1_[42067,12579].im3","unlabelled",411,76,"98.46 %"
"508","15-12184-1_[42067,12579].im3","unlabelled",486,75,"68.17 %"
"509","15-12184-1_[42067,12579].im3","unlabelled",728,75,"97.69 %"
"510","15-12184-1_[42067,12579].im3","Tumour",950,78,"44.56 %"
"511","15-12184-1_[42067,12579].im3","unlabelled",1124,75,"72.86 %"
"512","15-12184-1_[42067,12579].im3","unlabelled",1237,75,"97.73 %"
"513","15-12184-1_[42067,12579].im3","unlabelled",33,75,"71.18 %"
"514","15-12184-1_[42067,12579].im3","unlabelled",68,76,"90.56 %"
"515","15-12184-1_[42067,12579].im3","CD8 NFAT-",82,79,"57.15 %"
"516","15-12184-1_[42067,12579].im3","unlabelled",195,76,"96.53 %"
"517","15-12184-1_[42067,12579].im3","unlabelled",234,76,"96.95 %"
"518","15-12184-1_[42067,12579].im3","unlabelled",1171,78,"96.04 %"
"519","15-12184-1_[42067,12579].im3","unlabelled",1327,76,"86.02 %"
"520","15-12184-1_[42067,12579].im3","unlabelled",420,78,"97.70 %"
"521","15-12184-1_[42067,12579].im3","unlabelled",474,76,"90.48 %"
"522","15-12184-1_[42067,12579].im3","unlabelled",553,76,"97.16 %"
"523","15-12184-1_[42067,12579].im3","unlabelled",735,78,"96.79 %"
"524","15-12184-1_[42067,12579].im3","unlabelled",152,77,"85.95 %"
"525","15-12184-1_[42067,12579].im3","unlabelled",343,78,"78.58 %"
"526","15-12184-1_[42067,12579].im3","unlabelled",393,76,"89.05 %"
"527","15-12184-1_[42067,12579].im3","unlabelled",584,78,"97.80 %"
"528","15-12184-1_[42067,12579].im3","unlabelled",640,78,"97.37 %"
"529","15-12184-1_[42067,12579].im3","unlabelled",656,78,"61.89 %"
"530","15-12184-1_[42067,12579].im3","unlabelled",767,77,"98.00 %"
"531","15-12184-1_[42067,12579].im3","Tumour",929,81,"46.61 %"
"532","15-12184-1_[42067,12579].im3","unlabelled",1030,79,"86.44 %"
"533","15-12184-1_[42067,12579].im3","unlabelled",1079,78,"98.04 %"
"534","15-12184-1_[42067,12579].im3","unlabelled",223,79,"91.18 %"
"535","15-12184-1_[42067,12579].im3","unlabelled",272,79,"90.97 %"
"536","15-12184-1_[42067,12579].im3","unlabelled",497,78,"94.58 %"
"537","15-12184-1_[42067,12579].im3","unlabelled",683,81,"99.48 %"
"538","15-12184-1_[42067,12579].im3","unlabelled",695,78,"94.41 %"
"539","15-12184-1_[42067,12579].im3","unlabelled",881,80,"98.28 %"
"540","15-12184-1_[42067,12579].im3","unlabelled",1000,80,"99.13 %"
"541","15-12184-1_[42067,12579].im3","unlabelled",1333,80,"90.63 %"
"542","15-12184-1_[42067,12579].im3","unlabelled",536,80,"97.31 %"
"543","15-12184-1_[42067,12579].im3","unlabelled",865,81,"94.86 %"
"544","15-12184-1_[42067,12579].im3","unlabelled",908,81,"44.01 %"
"545","15-12184-1_[42067,12579].im3","unlabelled",970,79,"48.71 %"
"546","15-12184-1_[42067,12579].im3","unlabelled",1056,81,"97.60 %"
"547","15-12184-1_[42067,12579].im3","unlabelled",1086,79,"85.22 %"
"548","15-12184-1_[42067,12579].im3","unlabelled",103,82,"72.62 %"
"549","15-12184-1_[42067,12579].im3","unlabelled",177,82,"85.43 %"
"550","15-12184-1_[42067,12579].im3","unlabelled",443,82,"97.32 %"
"551","15-12184-1_[42067,12579].im3","unlabelled",1012,80,"99.86 %"
"552","15-12184-1_[42067,12579].im3","unlabelled",1286,82,"88.94 %"
"553","15-12184-1_[42067,12579].im3","unlabelled",133,84,"93.77 %"
"554","15-12184-1_[42067,12579].im3","unlabelled",563,82,"99.35 %"
"555","15-12184-1_[42067,12579].im3","unlabelled",827,83,"97.99 %"
"556","15-12184-1_[42067,12579].im3","unlabelled",894,83,"99.12 %"
"557","15-12184-1_[42067,12579].im3","unlabelled",1142,81,"75.18 %"
"558","15-12184-1_[42067,12579].im3","unlabelled",1168,80,"93.01 %"
"559","15-12184-1_[42067,12579].im3","unlabelled",1189,83,"55.23 %"
"560","15-12184-1_[42067,12579].im3","unlabelled",1202,82,"85.10 %"
"561","15-12184-1_[42067,12579].im3","unlabelled",1338,83,"89.17 %"
"562","15-12184-1_[42067,12579].im3","CD8 NFAT-",41,84,"70.72 %"
"563","15-12184-1_[42067,12579].im3","unlabelled",715,83,"98.14 %"
"564","15-12184-1_[42067,12579].im3","unlabelled",750,84,"99.47 %"
"565","15-12184-1_[42067,12579].im3","unlabelled",791,83,"98.42 %"
"566","15-12184-1_[42067,12579].im3","unlabelled",1156,83,"96.86 %"
"567","15-12184-1_[42067,12579].im3","unlabelled",1248,83,"70.59 %"
"568","15-12184-1_[42067,12579].im3","unlabelled",1302,85,"77.37 %"
"569","15-12184-1_[42067,12579].im3","unlabelled",94,84,"94.00 %"
"570","15-12184-1_[42067,12579].im3","unlabelled",356,85,"86.14 %"
"571","15-12184-1_[42067,12579].im3","unlabelled",452,85,"86.18 %"
"572","15-12184-1_[42067,12579].im3","unlabelled",742,85,"98.83 %"
"573","15-12184-1_[42067,12579].im3","unlabelled",785,84,"98.61 %"
"574","15-12184-1_[42067,12579].im3","unlabelled",799,85,"99.24 %"
"575","15-12184-1_[42067,12579].im3","unlabelled",243,84,"93.52 %"
"576","15-12184-1_[42067,12579].im3","unlabelled",514,84,"68.15 %"
"577","15-12184-1_[42067,12579].im3","unlabelled",611,84,"90.29 %"
"578","15-12184-1_[42067,12579].im3","unlabelled",629,85,"90.51 %"
"579","15-12184-1_[42067,12579].im3","unlabelled",765,85,"91.31 %"
"580","15-12184-1_[42067,12579].im3","unlabelled",839,85,"93.45 %"
"581","15-12184-1_[42067,12579].im3","Tumour",921,85,"28.71 %"
"582","15-12184-1_[42067,12579].im3","unlabelled",1231,85,"93.33 %"
"583","15-12184-1_[42067,12579].im3","unlabelled",155,86,"84.51 %"
"584","15-12184-1_[42067,12579].im3","unlabelled",235,87,"92.69 %"
"585","15-12184-1_[42067,12579].im3","unlabelled",723,86,"98.08 %"
"586","15-12184-1_[42067,12579].im3","unlabelled",1108,85,"89.55 %"
"587","15-12184-1_[42067,12579].im3","unlabelled",138,88,"73.38 %"
"588","15-12184-1_[42067,12579].im3","unlabelled",703,86,"92.22 %"
"589","15-12184-1_[42067,12579].im3","unlabelled",884,87,"99.09 %"
"590","15-12184-1_[42067,12579].im3","unlabelled",1076,87,"93.67 %"
"591","15-12184-1_[42067,12579].im3","unlabelled",267,88,"79.56 %"
"592","15-12184-1_[42067,12579].im3","unlabelled",529,89,"78.07 %"
"593","15-12184-1_[42067,12579].im3","unlabelled",949,88,"62.81 %"
"594","15-12184-1_[42067,12579].im3","unlabelled",1021,88,"88.65 %"
"595","15-12184-1_[42067,12579].im3","unlabelled",1040,88,"96.68 %"
"596","15-12184-1_[42067,12579].im3","unlabelled",1276,88,"92.88 %"
"597","15-12184-1_[42067,12579].im3","CD8 NFAT-",79,88,"60.68 %"
"598","15-12184-1_[42067,12579].im3","unlabelled",324,90,"91.07 %"
"599","15-12184-1_[42067,12579].im3","unlabelled",673,91,"55.14 %"
"600","15-12184-1_[42067,12579].im3","unlabelled",546,91,"98.52 %"
"601","15-12184-1_[42067,12579].im3","unlabelled",971,87,"89.72 %"
"602","15-12184-1_[42067,12579].im3","unlabelled",1088,90,"97.20 %"
"603","15-12184-1_[42067,12579].im3","unlabelled",1175,90,"96.68 %"
"604","15-12184-1_[42067,12579].im3","unlabelled",1213,89,"78.19 %"
"605","15-12184-1_[42067,12579].im3","unlabelled",288,91,"90.50 %"
"606","15-12184-1_[42067,12579].im3","unlabelled",395,91,"99.66 %"
"607","15-12184-1_[42067,12579].im3","unlabelled",503,92,"97.71 %"
"608","15-12184-1_[42067,12579].im3","unlabelled",658,92,"92.12 %"
"609","15-12184-1_[42067,12579].im3","unlabelled",691,90,"97.76 %"
"610","15-12184-1_[42067,12579].im3","unlabelled",776,88,"81.65 %"
"611","15-12184-1_[42067,12579].im3","NFATc Only",932,93,"30.76 %"
"612","15-12184-1_[42067,12579].im3","unlabelled",1132,90,"74.08 %"
"613","15-12184-1_[42067,12579].im3","unlabelled",1172,92,"97.36 %"
"614","15-12184-1_[42067,12579].im3","unlabelled",190,93,"92.16 %"
"615","15-12184-1_[42067,12579].im3","unlabelled",638,92,"99.00 %"
"616","15-12184-1_[42067,12579].im3","unlabelled",958,92,"77.10 %"
"617","15-12184-1_[42067,12579].im3","unlabelled",1295,94,"84.70 %"
"618","15-12184-1_[42067,12579].im3","unlabelled",339,94,"89.76 %"
"619","15-12184-1_[42067,12579].im3","unlabelled",353,94,"96.75 %"
"620","15-12184-1_[42067,12579].im3","unlabelled",632,93,"99.18 %"
"621","15-12184-1_[42067,12579].im3","unlabelled",732,92,"88.97 %"
"622","15-12184-1_[42067,12579].im3","unlabelled",745,92,"98.94 %"
"623","15-12184-1_[42067,12579].im3","unlabelled",891,94,"98.91 %"
"624","15-12184-1_[42067,12579].im3","unlabelled",1002,93,"99.27 %"
"625","15-12184-1_[42067,12579].im3","unlabelled",1268,93,"96.77 %"
"626","15-12184-1_[42067,12579].im3","unlabelled",1070,89,"55.50 %"
"627","15-12184-1_[42067,12579].im3","unlabelled",1116,95,"98.19 %"
"628","15-12184-1_[42067,12579].im3","unlabelled",1197,94,"61.38 %"
"629","15-12184-1_[42067,12579].im3","unlabelled",1249,94,"90.64 %"
"630","15-12184-1_[42067,12579].im3","unlabelled",254,94,"68.22 %"
"631","15-12184-1_[42067,12579].im3","unlabelled",440,96,"83.39 %"
"632","15-12184-1_[42067,12579].im3","unlabelled",510,95,"98.13 %"
"633","15-12184-1_[42067,12579].im3","unlabelled",827,93,"98.91 %"
"634","15-12184-1_[42067,12579].im3","unlabelled",989,95,"98.78 %"
"635","15-12184-1_[42067,12579].im3","unlabelled",305,97,"98.72 %"
"636","15-12184-1_[42067,12579].im3","unlabelled",328,96,"99.13 %"
"637","15-12184-1_[42067,12579].im3","unlabelled",540,96,"96.66 %"
"638","15-12184-1_[42067,12579].im3","unlabelled",711,98,"90.79 %"
"639","15-12184-1_[42067,12579].im3","unlabelled",1015,96,"99.32 %"
"640","15-12184-1_[42067,12579].im3","unlabelled",1152,97,"88.40 %"
"641","15-12184-1_[42067,12579].im3","unlabelled",1232,96,"95.51 %"
"642","15-12184-1_[42067,12579].im3","unlabelled",1340,96,"96.17 %"
"643","15-12184-1_[42067,12579].im3","unlabelled",143,98,"97.88 %"
"644","15-12184-1_[42067,12579].im3","unlabelled",451,98,"76.67 %"
"645","15-12184-1_[42067,12579].im3","unlabelled",650,95,"98.70 %"
"646","15-12184-1_[42067,12579].im3","unlabelled",1164,98,"99.19 %"
"647","15-12184-1_[42067,12579].im3","CD8 NFAT-",34,96,"81.21 %"
"648","15-12184-1_[42067,12579].im3","unlabelled",216,98,"97.86 %"
"649","15-12184-1_[42067,12579].im3","unlabelled",644,98,"98.05 %"
"650","15-12184-1_[42067,12579].im3","unlabelled",760,98,"90.44 %"
"651","15-12184-1_[42067,12579].im3","unlabelled",918,97,"89.31 %"
"652","15-12184-1_[42067,12579].im3","unlabelled",59,100,"77.93 %"
"653","15-12184-1_[42067,12579].im3","unlabelled",239,100,"97.04 %"
"654","15-12184-1_[42067,12579].im3","unlabelled",270,101,"93.44 %"
"655","15-12184-1_[42067,12579].im3","unlabelled",607,98,"92.07 %"
"656","15-12184-1_[42067,12579].im3","unlabelled",684,99,"92.45 %"
"657","15-12184-1_[42067,12579].im3","unlabelled",1105,99,"86.62 %"
"658","15-12184-1_[42067,12579].im3","unlabelled",1119,99,"98.69 %"
"659","15-12184-1_[42067,12579].im3","unlabelled",392,101,"93.46 %"
"660","15-12184-1_[42067,12579].im3","unlabelled",464,101,"98.64 %"
"661","15-12184-1_[42067,12579].im3","unlabelled",796,100,"98.40 %"
"662","15-12184-1_[42067,12579].im3","unlabelled",868,97,"98.34 %"
"663","15-12184-1_[42067,12579].im3","unlabelled",1059,100,"95.02 %"
"664","15-12184-1_[42067,12579].im3","unlabelled",1267,101,"90.66 %"
"665","15-12184-1_[42067,12579].im3","unlabelled",473,102,"93.60 %"
"666","15-12184-1_[42067,12579].im3","unlabelled",514,101,"96.84 %"
"667","15-12184-1_[42067,12579].im3","unlabelled",622,102,"95.49 %"
"668","15-12184-1_[42067,12579].im3","unlabelled",806,101,"96.15 %"
"669","15-12184-1_[42067,12579].im3","unlabelled",877,100,"90.19 %"
"670","15-12184-1_[42067,12579].im3","unlabelled",994,100,"99.57 %"
"671","15-12184-1_[42067,12579].im3","unlabelled",1304,101,"94.10 %"
"672","15-12184-1_[42067,12579].im3","CD8 NFAT-",21,103,"75.88 %"
"673","15-12184-1_[42067,12579].im3","unlabelled",156,101,"78.52 %"
